time,reference,position,measured_distance,error,velocity_control
75.019,-25,154.84,-23,-2,-3.1338,
75.039,-25,154.83,-24,-1,-2.8215,
75.059,-25,154.82,-24,-1,-2.5897,
75.079,-25,154.79,-24,-1,-2.4239,
75.099,-25,154.77,-26,1,0.95828,
75.119,-25,154.76,-25,0,0.72122,
75.139,-25,154.73,-23,-2,-2.7463,
75.159,-25,154.72,-25,0,-0.95255,
75.179,-25,154.69,-25,0,-0.15439,
75.199,-25,154.64,-24,-1,-1.4758,
75.219,-25,154.62,-27,2,2.8528,
75.239,-25,154.6,-26,1,2.9854,
75.259,-25,154.56,-24,-1,-0.37928,
75.279,-25,154.55,-25,0,-0.22855,
75.299,-25,154.54,-25,0,-0.13771,
75.319,-25,154.53,-25,0,-0.08298,
75.339,-25,154.53,-25,0,-0.049999,
75.359,-25,154.54,-25,0,-0.030126,
75.379,-25,154.56,-27,2,3.2486,
75.399,-25,154.58,-26,1,2.94,
75.419,-25,154.59,-25,0,1.0571,
75.439,-25,154.61,-27,2,3.4769,
75.459,-25,154.62,-26,1,2.8225,
75.479,-25,154.62,-23,-2,-2.4328,
75.499,-25,154.64,-24,-1,-2.9662,
75.519,-25,154.65,-24,-1,-3.0157,
75.539,-25,154.67,-24,-1,-2.8831,
75.559,-25,154.73,-25,0,-1.0727,
75.579,-25,154.75,-24,-1,-1.8828,
75.599,-25,154.76,-25,0,-0.5718,
75.619,-25,154.77,-25,0,-0.0083645,
75.639,-25,154.75,-25,0,0.19581,
75.659,-25,154.73,-24,-1,-1.3954,
75.679,-25,154.68,-24,-1,-2.0771,
75.699,-25,154.64,-25,0,-0.68879,
75.719,-25,154.61,-27,2,3.188,
75.739,-25,154.57,-24,-1,-0.16251,
75.759,-25,154.55,-25,0,-0.041354,
75.779,-25,154.53,-25,0,0.0088774,
75.799,-25,154.51,-25,0,0.02554,
75.819,-25,154.5,-26,1,1.6609,
75.839,-25,154.5,-24,-1,-0.9509,
75.859,-25,154.5,-25,0,-0.43766,
75.879,-25,154.5,-25,0,-0.18287,
75.899,-25,154.51,-25,0,-0.061882,
75.919,-25,154.52,-25,0,-0.0084265,
75.939,-25,154.53,-25,0,0.012166,
75.959,-25,154.53,-25,0,0.017632,
75.979,-25,154.53,-26,1,1.6502,
75.999,-25,154.53,-25,0,0.67254,
76.019,-25,154.52,-25,0,0.21298,
76.039,-25,154.52,-25,0,0.013463,
76.059,-25,154.51,-25,0,-0.060517,
76.079,-25,154.52,-23,-2,-3.3443,
76.099,-25,154.52,-24,-1,-3.0221,
76.119,-25,154.53,-25,0,-1.1212,
76.139,-25,154.53,-26,1,1.3759,
76.159,-25,154.54,-25,0,0.75336,
76.179,-25,154.54,-24,-1,-1.2247,
76.199,-25,154.53,-27,2,2.8273,
76.219,-25,154.5,-25,0,1.231,
76.239,-25,154.48,-25,0,0.45936,
76.259,-25,154.47,-24,-1,-1.5253,
76.279,-25,154.45,-27,2,2.5724,
76.299,-25,154.45,-25,0,1.0333,
76.319,-25,154.46,-25,0,0.31391,
76.339,-25,154.48,-26,1,1.6381,
76.359,-25,154.5,-24,-1,-1.082,
76.379,-25,154.52,-24,-1,-2.2202,
76.399,-25,154.54,-25,0,-0.97339,
76.419,-25,154.55,-26,1,1.2646,
76.439,-25,154.56,-27,2,3.8334,
76.459,-25,154.57,-26,1,3.1756,
76.479,-25,154.57,-26,1,2.7627,
76.499,-25,154.58,-26,1,2.5041,
76.519,-25,154.57,-25,0,0.70906,
76.539,-25,154.58,-24,-1,-1.684,
76.559,-25,154.58,-26,1,0.65864,
76.579,-25,154.62,-24,-1,-1.5381,
76.599,-25,154.66,-25,0,-0.78151,
76.619,-25,154.7,-25,0,-0.3841,
76.639,-25,154.76,-23,-2,-3.4464,
76.659,-25,154.79,-24,-1,-3.0281,
76.679,-25,154.82,-25,0,-1.0917,
76.699,-25,154.83,-25,0,-0.21993,
76.719,-25,154.83,-24,-1,-1.5043,
76.739,-25,154.83,-25,0,-0.42466,
76.759,-25,154.79,-26,1,1.6654,
76.779,-25,154.78,-26,1,2.4834,
76.799,-25,154.75,-26,1,2.7126,
76.819,-25,154.7,-24,-1,-0.57363,
76.839,-25,154.69,-25,0,-0.36356,
76.859,-25,154.67,-27,2,3.037,
76.879,-25,154.66,-24,-1,-0.46074,
76.899,-25,154.66,-26,1,1.2885,
76.919,-25,154.67,-26,1,2.0442,
76.939,-25,154.71,-25,0,0.68779,
76.959,-25,154.73,-24,-1,-1.544,
76.979,-25,154.76,-25,0,-0.79901,
76.999,-25,154.8,-25,0,-0.40299,
77.019,-25,154.82,-25,0,-0.19595,
77.039,-25,154.84,-24,-1,-1.7235,
77.059,-25,154.87,-24,-1,-2.3297,
77.079,-25,154.88,-26,1,0.75956,
77.099,-25,154.89,-25,0,0.44883,
77.119,-25,154.89,-24,-1,-1.3683,
77.139,-25,154.88,-25,0,-0.50215,
77.159,-25,154.87,-23,-2,-3.3768,
77.179,-25,154.84,-23,-2,-4.5355,
77.199,-25,154.83,-24,-1,-3.2577,
77.219,-25,154.81,-26,1,0.65824,
77.239,-25,154.79,-23,-2,-2.6055,
77.259,-25,154.78,-27,2,2.5059,
77.279,-25,154.75,-26,1,2.9758,
77.299,-25,154.7,-25,0,1.3675,
77.319,-25,154.67,-25,0,0.56974,
77.339,-25,154.64,-25,0,0.19138,
77.359,-25,154.59,-25,0,0.024546,
77.379,-25,154.58,-27,2,3.2274,
77.399,-25,154.58,-24,-1,-0.37206,
77.419,-25,154.6,-25,0,-0.307,
77.439,-25,154.62,-24,-1,-1.8679,
77.459,-25,154.64,-25,0,-0.82958,
77.479,-25,154.67,-25,0,-0.32306,
77.499,-25,154.69,-26,1,1.5444,
77.519,-25,154.7,-25,0,0.66822,
77.539,-25,154.71,-25,0,0.24589,
77.559,-25,154.71,-27,2,3.3213,
77.579,-25,154.7,-25,0,1.2944,
77.599,-25,154.69,-24,-1,-1.2758,
77.619,-25,154.69,-26,1,0.93779,
77.639,-25,154.69,-26,1,1.9167,
77.659,-25,154.7,-26,1,2.2945,
77.679,-25,154.71,-27,2,4.0289,
77.699,-25,154.73,-23,-2,-1.8608,
77.719,-25,154.76,-25,0,-1.0807,
77.739,-25,154.78,-25,0,-0.62699,
77.759,-25,154.8,-26,1,1.2701,
77.779,-25,154.84,-24,-1,-1.1849,
77.799,-25,154.85,-25,0,-0.5778,
77.819,-25,154.87,-23,-2,-3.5336,
77.839,-25,154.89,-24,-1,-3.063,
77.859,-25,154.9,-24,-1,-2.7356,
77.879,-25,154.9,-26,1,0.75467,
77.899,-25,154.89,-24,-1,-1.0443,
77.919,-25,154.88,-24,-1,-1.8569,
77.939,-25,154.86,-25,0,-0.55101,
77.959,-25,154.82,-24,-1,-1.6261,
77.979,-25,154.79,-26,1,1.1817,
77.999,-25,154.77,-26,1,2.3356,
78.019,-25,154.72,-24,-1,-0.55748,
78.039,-25,154.7,-25,0,-0.20845,
78.059,-25,154.69,-26,1,1.584,
78.079,-25,154.67,-27,2,3.9413,
78.099,-25,154.66,-24,-1,-0.076774,
78.119,-25,154.66,-27,2,3.0571,
78.139,-25,154.67,-27,2,4.3604,
78.159,-25,154.68,-25,0,1.5292,
78.179,-25,154.69,-23,-2,-3.0015,
78.199,-25,154.73,-24,-1,-3.183,
78.219,-25,154.76,-25,0,-1.4378,
78.239,-25,154.78,-26,1,1.054,
78.259,-25,154.84,-25,0,0.48102,
78.279,-25,154.86,-23,-2,-3.069,
78.299,-25,154.87,-23,-2,-4.5201,
78.319,-25,154.88,-24,-1,-3.35,
78.339,-25,154.88,-25,0,-1.0915,
78.359,-25,154.87,-23,-2,-3.3706,
78.379,-25,154.84,-25,0,-1.0491,
78.399,-25,154.82,-27,2,3.2213,
78.419,-25,154.79,-26,1,3.274,
78.439,-25,154.73,-24,-1,-0.16563,
78.459,-25,154.69,-26,1,1.5573,
78.479,-25,154.66,-25,0,0.62711,
78.499,-25,154.58,-24,-1,-1.4415,
78.519,-25,154.57,-27,2,2.6126,
78.539,-25,154.56,-24,-1,-0.58205,
78.559,-25,154.57,-23,-2,-3.6044,
78.579,-25,154.59,-27,2,1.7537,
78.599,-25,154.61,-23,-2,-2.4675,
78.619,-25,154.64,-26,1,0.64378,
78.639,-25,154.65,-25,0,0.3595,
78.659,-25,154.66,-24,-1,-1.4338,
78.679,-25,154.66,-22,-3,-5.4488,
78.699,-25,154.65,-26,1,-0.48502,
78.719,-25,154.64,-24,-1,-1.5552,
78.739,-25,154.62,-25,0,-0.39029,
78.759,-25,154.6,-25,0,0.091523,
78.779,-25,154.59,-27,2,3.5171,
78.799,-25,154.54,-25,0,1.5849,
78.819,-25,154.52,-27,2,3.9026,
78.839,-25,154.5,-25,0,1.5098,
78.859,-25,154.46,-23,-2,-2.8599,
78.879,-25,154.46,-23,-2,-4.6396,
78.899,-25,154.46,-25,0,-1.9353,
78.919,-25,154.48,-27,2,2.6147,
78.939,-25,154.51,-25,0,1.2317,
78.959,-25,154.53,-24,-1,-1.0966,
78.979,-25,154.57,-25,0,-0.45807,
78.999,-25,154.58,-24,-1,-1.7883,
79.019,-25,154.58,-25,0,-0.67971,
79.039,-25,154.57,-26,1,1.4615,
79.059,-25,154.56,-27,2,3.964,
79.079,-25,154.55,-25,0,1.628,
79.099,-25,154.53,-25,0,0.52655,
79.119,-25,154.53,-22,-3,-4.8544,
79.139,-25,154.52,-24,-1,-3.7443,
79.159,-25,154.52,-26,1,0.1892,
79.179,-25,154.52,-24,-1,-1.3598,
79.199,-25,154.53,-24,-1,-2.0319,
79.219,-25,154.54,-25,0,-0.64743,
79.239,-25,154.54,-26,1,1.588,
79.259,-25,154.54,-24,-1,-0.79609,
79.279,-25,154.5,-26,1,1.4077,
79.299,-25,154.47,-25,0,0.67456,
79.319,-25,154.44,-24,-1,-1.3307,
79.339,-25,154.39,-26,1,1.095,
79.359,-25,154.37,-25,0,0.49176,
79.379,-25,154.36,-26,1,1.8293,
79.399,-25,154.34,-25,0,0.7168,
79.419,-25,154.33,-28,3,5.1018,
79.439,-25,154.33,-25,0,1.9601,
79.459,-25,154.34,-26,1,2.1489,
79.479,-25,154.34,-24,-1,-1.0617,
79.499,-25,154.35,-24,-1,-2.3797,
79.519,-25,154.38,-25,0,-1.1721,
79.539,-25,154.41,-25,0,-0.54983,
79.559,-25,154.43,-25,0,-0.23784,
79.579,-25,154.48,-25,0,-0.087471,
79.599,-25,154.5,-24,-1,-1.6527,
79.619,-25,154.52,-24,-1,-2.2839,
79.639,-25,154.52,-25,0,-0.84433,
79.659,-25,154.51,-26,1,1.4424,
79.679,-25,154.5,-27,2,4.0003,
79.699,-25,154.47,-25,0,1.6784,
79.719,-25,154.45,-25,0,0.57402,
79.739,-25,154.44,-26,1,1.718,
79.759,-25,154.42,-25,0,0.55361,
79.779,-25,154.41,-25,0,0.045854,
79.799,-25,154.42,-25,0,-0.14427,
79.819,-25,154.44,-24,-1,-1.823,
79.839,-25,154.47,-22,-3,-5.7346,
79.859,-25,154.5,-26,1,-0.68781
